collection_id,collection_name,author_name_ko,author_name_hanja,ja,ho,dynasty,birth_year,death_year,confidence,note
0224,서애집,류성룡,柳成龍,이견(而見),서애(西厓),조선,1542,1607,high,임진왜란 시기 영의정 역임; 시호 문충(文忠)
0225,옥산시고,이우,李瑀,계헌(季獻),옥산(玉山),조선,1542,1609,high,신사임당의 아들이자 이이의 동생; 서화와 거문고에 능해 사절(四絶)로 불림
0226,고담일고,이순인,李純仁,백생(伯生)/백옥(伯玉),고담(孤潭),조선,1533,1592,high,1891년 후손이 편찬한 유고집; 임진왜란 중 피난 도중 사망
0227,한강집,정구,鄭逑,도가(道可),한강(寒岡),조선,1543,1620,high,이황과 조식 문하에서 수학; 예학에 정통한 영남 남인 학자
0228,청계집,양대박,梁大樸,사진(士眞),청계도인(靑溪道人)/청계(靑溪),조선,1543,1592,high,임진왜란 때 남원에서 의병을 일으킨 의병장; 시호 충장(忠壯). '청계'는 흔한 호라 동명이인 주의가 필요하나 문집명이 그의 저작과 정확히 일치
0229,송암집,권호문,權好文,장중(章仲),송암(松巖),조선,1532,1587,high,안동 출신 처사; 이황 문인
0230,중봉집,조헌,趙憲,여식(汝式),중봉(重峰),조선,1544,1592,high,임진왜란 의병장; 금산전투에서 순절
0231,촌은집,유희경,劉希慶,응길(應吉),촌은(村隱),조선,1545,1636,high,중인 출신 시인; 국상 때 상례 자문을 맡을 정도로 예학에 밝음
0232,이충무공전서,이순신,李舜臣,여해(汝諧),,조선,1545,1598,high,시호 충무(忠武); 널리 알려진 별도의 호는 확인되지 않음
0233,지산집,조호익,曺好益,사우(士友),지산(芝山),조선,1545,1609,high,이황 문인. 한글 발음이 같은 '지산(止山)'이라는 호를 쓴 별도 인물도 있어 혼동 주의하나 '지산집'이라는 문집명은 조호익 저작이 통설
0234,지헌집,정사성,鄭士誠,자명(子明),지헌(芝軒),조선,1545,1607,high,이황 문인; 매창집(정사신)과 함께 1821년 간행
0235,부사집,성여신,成汝信,공실(公實),부사(浮査)/야로(野老),조선,1546,1632,high,진주 출신 처사; 과거를 통한 중앙 관직 진출 없이 강학에 전념. 호 표기가 문헌에 따라 浮査/桴槎로 다르게 나타남
0236,용담집,박이장,朴而章,숙빈(叔彬),용담(龍潭)/도천(道川),조선,1547,1622,high,성주 출신 문신; 1911년 후손이 간행한 용담선생문집
0237,오리집,이원익,李元翼,공려(公勵),오리(梧里),조선,1547,1634,high,영의정 역임; 청백리로 유명
0238,사계유고,김장생,金長生,희원(希元),사계(沙溪),조선,1548,1631,high,예학의 대가; 이이·성혼 문인
0239,일송집,심희수,沈喜壽,백구(伯懼),일송(一松),조선,1548,1622,high,좌의정 역임
0240,악록집,허성,許筬,공언(功彦),악록(岳麓)/산전(山前),조선,1548,1612,high,허엽의 장남; 허봉(하곡)·허난설헌·허균의 맏형
0241,서경집,유근,柳根,회부(晦夫),서경(西坰),조선,1549,1627,high,임진왜란 때 왕을 호종; 문장가로 이름 높음
0242,지퇴당집,이정형,李廷馨,덕훈(德薰),지퇴당(知退堂)/동각(東閣),조선,1549,1607,high,임진왜란 때 활약한 문신
0243,임백호집,임제,林悌,자순(子順),백호(白湖)/풍강(楓江)/소치(嘯癡)/벽산(碧山)/겸재(謙齋),조선,1549,1587,high,호방한 풍류 문인; 39세로 요절
0244,천곡집,송상현,宋象賢,덕구(德求),천곡(泉谷),조선,1551,1592,high,동래부사; 임진왜란 때 동래성에서 순절
0245,하곡집,허봉,許篈,미숙(美叔),하곡(荷谷),조선,1551,1588,high,허엽의 아들; 허난설헌의 오빠이자 허균의 형
0246,망우집,곽재우,郭再祐,계수(季綏),망우당(忘憂堂),조선,1552,1617,high,임진왜란 때 홍의장군으로 활약한 의병장
