collection_id,collection_name,author_name_ko,author_name_hanja,ja,ho,dynasty,birth_year,death_year,confidence,note
0346,동토집,윤순거,尹舜擧,노직(魯直),동토(童土),조선,1596,1668,high,윤황의 아들; 성혼의 외손; 노강서원과 관련된 조선 중기 학자
0347,송애집,김경여,金慶餘,유선(由善),송애(松厓),조선,1596,1653,medium,동일 제목의 문집을 남긴 인물이 여럿 있어 주의 필요; 박여룡(朴汝龍;1541-1611;호 송애 松崖)도 후보이나 전후 수록 저자(1596-1597년생)와 생년이 근접한 김경여로 추정
0348,경와집,김휴,金烋,자미(子美)/겸가(謙可),경와(敬窩),조선,1597,1638,high,해동문헌총록의 저자; 장현광의 문인
0349,동명집,정두경,鄭斗卿,군평(君平),동명(東溟),조선,1597,1673,high,이항복의 문인
0350,가주집,이상질,李尙質,자문(子文),가주(家州),조선,1597,1635,high,문집명 한자는 稼洲가 아니라 家州로 확인됨
0351,태계집,하진,河溍,진백(晉伯),태계(台溪),조선,1597,1658,high,
0352,현주집,조찬한,趙纘韓,선술(善述),현주(玄洲),조선,1572,1631,high,생년이 이 배치의 다른 저자들보다 다소 이르나 문집총간 수록이 명확히 확인됨
0353,호주집,채유후,蔡裕後,백창(伯昌),호주(湖洲),조선,1599,1660,high,인조실록·선조수정실록·효종실록 편찬에 참여
0354,포옹집,정양,鄭瀁,안숙(晏叔),부익자(孚翼子)/포옹(抱翁),조선,1600,1668,high,정철의 손자; 문집명 한자는 抱翁으로 확인됨(逋翁은 이표기로 추정)
0355,용서집,윤원거,尹元擧,백분(伯奮),용서(龍西),조선,1601,1672,high,윤문거의 형; 생년이 1602년으로 기록된 자료도 있음
0356,학주전집,김홍욱,金弘郁,문숙(文叔),학주(鶴洲),조선,1602,1654,high,강빈옥사 신원 상소를 올린 후 국문 끝에 장살당함
0357,양파유고,정태화,鄭太和,유춘(囿春),양파(陽坡),조선,1602,1673,high,인조·효종·현종 삼조에 걸쳐 20여년간 영의정 역임
0358,설봉유고,강백년,姜栢年,숙구(叔久),설봉(雪峯)/한계(閑溪)/청월헌(聽月軒),조선,1603,1681,high,청백리로 이름남
0359,만랑집,황호,黃㦿,자유(子由),만랑(漫浪),조선,1604,1656,high,1637년 회답 겸 쇄환사로 일본에 다녀옴
0360,백곡집,김득신,金得臣,자공(子公),백곡(柏谷),조선,1604,1684,high,백이전을 억만 번 읽었다는 일화로 유명
0361,탄옹집,권시,權諰,사성(思誠),탄옹(炭翁),조선,1604,1672,high,기해예송에서 송시열과 달리 윤선도를 지지
0362,동강유집,신익전,申翊全,여만(汝萬),동강(東江),조선,1605,1660,high,신흠의 아들; 문집명 한자 東江은 김우옹의 호 東岡과 달라 혼동 주의
